AGI	object name	GO term	GO ID	Aspect	GOslim term
AT4G37730	AT4G37730.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G37750	AT4G37750.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G37780	AT4G37780.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G37850	AT4G37850.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G38000	AT4G38000.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G38070	AT4G38070.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G38900	AT4G38900.3	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G39160	AT4G39160.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G39680	AT4G39680.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G39780	AT4G39780.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G40030	AT4G40030.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G40040	AT4G40040.2	DNA binding	GO:0003677	func	DNA or RNA binding
AT4G35570	HMGB5	chromatin binding	GO:0003682	func	other binding
AT4G37280	AT4G37280.1	chromatin binding	GO:0003682	func	other binding
AT4G02070	MSH6	damaged DNA binding	GO:0003684	func	DNA or RNA binding
AT4G17380	AT4G17380.1	damaged DNA binding	GO:0003684	func	DNA or RNA binding
AT4G17760	AT4G17760.1	damaged DNA binding	GO:0003684	func	DNA or RNA binding
AT4G21100	DDB1B	damaged DNA binding	GO:0003684	func	DNA or RNA binding
AT4G25540	MSH3	damaged DNA binding	GO:0003684	func	DNA or RNA binding
AT4G13850	AT4G13850.1	double-stranded DNA binding	GO:0003690	func	DNA or RNA binding
AT4G13850	AT4G13850.1	single-stranded DNA binding	GO:0003697	func	DNA or RNA binding
AT4G00050	AT4G00050.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00150	AT4G00150.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00180	YAB3	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00260	AT4G00260.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00480	AT4G00480.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00540	AT4G00540.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00730	AT4G00730.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00870	AT4G00870.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00940	AT4G00940.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00950	AT4G00950.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G00990	AT4G00990.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01120	GBF2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01250	WRKY22	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01280	AT4G01280.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01460	AT4G01460.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01500	AT4G01500.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01550	AT4G01550.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01580	AT4G01580.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01680	AT4G01680.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01720	WRKY47	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G01930	AT4G01930.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G02020	AT4G02020.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G02560	AT4G02560.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G02590	AT4G02590.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G02640	AT4G02640.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G02670	AT4G02670.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G04450	WRKY42	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G04890	AT4G04890.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G05100	AT4G05100.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G05170	AT4G05170.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G07950	AT4G07950.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G08150	KNAT1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G08250	AT4G08250.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G08350	AT4G08350.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G09460	AT4G09460.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G09820	AT4G09820.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G09960	AT4G09960.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G10240	AT4G10240.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G10350	AT4G10350.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G11080	AT4G11080.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G11140	AT4G11140.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G11660	AT4G11660.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G11880	AT4G11880.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G12240	AT4G12240.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G12350	AT4G12350.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G12750	AT4G12750.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G13480	AT4G13480.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G13640	AT4G13640.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G13980	AT4G13980.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G14410	AT4G14410.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G14540	AT4G14540.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G14550	AT4G14550.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G14560	AT4G14560.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G14770	AT4G14770.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G15250	AT4G15250.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16110	AT4G16110.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16420	AT4G16420.3	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16430	AT4G16430.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16610	AT4G16610.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16750	AT4G16750.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16780	AT4G16780.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G16845	AT4G16845.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17230	AT4G17230.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17460	AT4G17460.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17490	AT4G17490.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17500	AT4G17500.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17570	AT4G17570.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17600	AT4G17600.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17695	AT4G17695.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17710	AT4G17710.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17750	AT4G17750.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17785	AT4G17785.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17810	AT4G17810.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17880	AT4G17880.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G17980	AT4G17980.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18020	AT4G18020.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18170	WRKY28	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18390	AT4G18390.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18450	AT4G18450.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18770	AT4G18770.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18870	AT4G18870.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18880	AT4G18880.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G18960	AT4G18960.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G20380	LSD1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G20400	AT4G20400.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21050	AT4G21050.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21080	AT4G21080.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21340	AT4G21340.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21430	AT4G21430.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21440	AT4G21440.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21550	AT4G21550.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21610	AT4G21610.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G21750	ATML1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G22070	WRKY31	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G22680	AT4G22680.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G22950	AT4G22950.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G23750	AT4G23750.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G23800	AT4G23800.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G23810	WRKY53	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G23980	AT4G23980.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24020	AT4G24020.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24060	AT4G24060.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24240	WRKY7	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24470	AT4G24470.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24540	AT4G24540.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G24660	AT4G24660.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25410	AT4G25410.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25470	AT4G25470.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25480	AT4G25480.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25490	AT4G25490.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25530	AT4G25530.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G25560	AT4G25560.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G26150	AT4G26150.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G26440	WRKY34	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G26640	AT4G26640.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G26930	AT4G26930.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G27240	AT4G27240.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G27330	SPL	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G27410	AT4G27410.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28110	AT4G28110.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28140	AT4G28140.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28500	AT4G28500.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28530	AT4G28530.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28610	AT4G28610.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28640	AT4G28640.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G28810	AT4G28810.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29000	AT4G29000.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29080	AT4G29080.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29100	AT4G29100.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29190	AT4G29190.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29230	AT4G29230.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G29940	AT4G29940.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G30080	AT4G30080.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G30410	AT4G30410.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G30935	WRKY32	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31060	AT4G31060.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31270	AT4G31270.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31420	AT4G31420.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31550	AT4G31550.3	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31610	AT4G31610.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31615	AT4G31615.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31630	AT4G31630.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31680	AT4G31680.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31720	AT4G31720.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31800	AT4G31800.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31805	AT4G31805.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G31920	AT4G31920.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32010	AT4G32010.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32040	AT4G32040.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32280	AT4G32280.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32730	AT4G32730.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32800	AT4G32800.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32880	AT4G32880.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32890	AT4G32890.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G32980	ATH1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G33280	AT4G33280.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G33450	AT4G33450.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34000	AT4G34000.4	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34400	AT4G34400.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34410	AT4G34410.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34430	AT4G34430.4	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34590	GBF6	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34610	AT4G34610.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34680	AT4G34680.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G34990	AT4G34990.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G35040	AT4G35040.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT4G35280	AT4G35280.1	transcription factor activity	GO:0003700	func	transcription factor activity
