Transcript	SoyDB
Glyma01g45590.1	BES1
Glyma02g36290.1	BES1
Glyma03g27420.1	BES1
Glyma05g38360.1	BES1
Glyma06g01980.2	BES1
Glyma06g06770.1	BES1
Glyma06g18690.1	BES1
Glyma07g03280.1	BES1
Glyma07g15570.1	BES1
Glyma08g01290.1	BES1
Glyma11g10610.1	BES1
Glyma11g31810.1	BES1
Glyma13g17930.1	BES1
Glyma13g17930.2	BES1
Glyma16g02770.1	BES1
Glyma17g04590.1	BES1
Glyma19g30380.1	BES1
Glyma19g39650.2	BES1
Glyma20g01070.1	BES1
Glyma20g24090.1	BES1
Glyma01g32130.1	bHLH
Glyma01g32130.2	bHLH
Glyma01g32130.3	bHLH
Glyma01g32890.1	bHLH
Glyma01g34270.1	bHLH
Glyma01g34940.1	bHLH
Glyma01g34940.2	bHLH
Glyma01g36920.1	bHLH
Glyma01g39970.1	bHLH
Glyma02g05970.1	bHLH
Glyma02g18640.1	bHLH
Glyma02g37510.1	bHLH
Glyma02g39960.1	bHLH
Glyma02g42780.1	bHLH
Glyma02g45640.1	bHLH
Glyma02g46040.2	bHLH
Glyma02g48040.1	bHLH
Glyma03g01180.1	bHLH
Glyma03g02930.1	bHLH
Glyma03g04970.1	bHLH
Glyma03g37700.1	bHLH
Glyma03g39010.1	bHLH
Glyma03g42100.1	bHLH
Glyma04g02510.1	bHLH
Glyma04g08400.1	bHLH
Glyma04g09880.1	bHLH
Glyma04g33920.1	bHLH
Glyma04g42710.1	bHLH
Glyma04g43130.1	bHLH
Glyma05g10100.1	bHLH
Glyma05g25960.1	bHLH
Glyma05g33710.1	bHLH
Glyma05g33810.1	bHLH
Glyma06g02550.1	bHLH
Glyma06g08520.1	bHLH
Glyma06g11560.1	bHLH
Glyma06g12070.1	bHLH
Glyma06g19430.1	bHLH
Glyma06g20520.1	bHLH
Glyma06g22790.1	bHLH
Glyma06g35950.1	bHLH
Glyma06g38890.1	bHLH
Glyma07g05410.2	bHLH
Glyma07g07740.1	bHLH
Glyma07g16410.1	bHLH
Glyma07g16410.2	bHLH
Glyma07g29960.1	bHLH
Glyma07g29970.1	bHLH
Glyma07g36670.1	bHLH
Glyma07g36870.1	bHLH
Glyma07g36870.2	bHLH
Glyma07g37420.1	bHLH
Glyma08g02900.1	bHLH
Glyma08g07430.1	bHLH
Glyma08g08900.1	bHLH
Glyma08g14560.1	bHLH
Glyma08g14620.1	bHLH
Glyma08g23030.1	bHLH
Glyma08g36320.1	bHLH
Glyma09g03920.1	bHLH
Glyma09g07440.1	bHLH
Glyma09g07980.1	bHLH
Glyma09g10370.1	bHLH
Glyma09g35800.1	bHLH
Glyma09g35800.2	bHLH
Glyma09g38240.1	bHLH
Glyma09g38250.1	bHLH
Glyma09g41470.1	bHLH
Glyma10g03520.1	bHLH
Glyma10g13810.1	bHLH
Glyma10g15990.1	bHLH
Glyma10g28740.1	bHLH
Glyma10g29070.1	bHLH
Glyma10g29070.2	bHLH
Glyma10g29660.1	bHLH
Glyma10g31320.1	bHLH
Glyma10g31690.2	bHLH
Glyma10g35040.1	bHLH
Glyma10g35950.1	bHLH
Glyma10g35950.3	bHLH
Glyma10g35950.4	bHLH
Glyma10g36110.1	bHLH
Glyma10g44450.1	bHLH
Glyma11g01840.1	bHLH
Glyma11g01840.2	bHLH
Glyma11g08330.1	bHLH
Glyma11g10290.1	bHLH
Glyma11g13960.5	bHLH
Glyma11g14260.1	bHLH
Glyma11g14260.2	bHLH
Glyma11g18290.1	bHLH
Glyma11g35850.1	bHLH
Glyma11g37760.2	bHLH
Glyma12g00950.1	bHLH
Glyma12g01550.1	bHLH
Glyma12g02890.1	bHLH
Glyma12g04670.5	bHLH
Glyma12g09990.1	bHLH
Glyma12g13180.1	bHLH
Glyma12g16560.2	bHLH
Glyma12g16560.4	bHLH
Glyma12g18190.1	bHLH
Glyma12g31460.1	bHLH
Glyma12g31460.2	bHLH
Glyma13g00650.1	bHLH
Glyma13g01530.1	bHLH
Glyma13g01530.2	bHLH
Glyma13g17500.1	bHLH
Glyma13g17850.1	bHLH
Glyma13g19250.2	bHLH
Glyma13g19610.1	bHLH
Glyma13g20660.1	bHLH
Glyma13g21960.1	bHLH
Glyma13g25310.1	bHLH
Glyma13g29910.1	bHLH
Glyma13g32290.1	bHLH
Glyma13g32360.1	bHLH
Glyma13g43590.1	bHLH
Glyma13g44580.1	bHLH
Glyma13g44590.1	bHLH
Glyma13g44600.1	bHLH
Glyma14g00530.1	bHLH
Glyma14g05870.1	bHLH
Glyma14g07590.2	bHLH
Glyma14g17420.1	bHLH
Glyma14g38640.1	bHLH
Glyma14g39630.1	bHLH
Glyma15g02880.1	bHLH
Glyma15g03740.3	bHLH
Glyma15g06820.1	bHLH
Glyma15g14890.1	bHLH
Glyma15g19450.1	bHLH
Glyma15g28380.1	bHLH
Glyma16g02600.1	bHLH
Glyma17g00840.1	bHLH
Glyma17g03930.1	bHLH
Glyma17g04660.1	bHLH
Glyma17g05010.1	bHLH
Glyma17g05430.1	bHLH
Glyma17g06810.1	bHLH
Glyma17g07640.1	bHLH
Glyma17g10740.2	bHLH
Glyma17g20430.1	bHLH
Glyma17g23240.1	bHLH
Glyma18g02180.1	bHLH
Glyma18g02560.1	bHLH
Glyma18g05480.1	bHLH
Glyma18g32660.1	bHLH
Glyma18g44280.1	bHLH
Glyma18g48130.1	bHLH
Glyma18g48140.1	bHLH
Glyma19g00460.1	bHLH
Glyma19g27480.2	bHLH
Glyma19g31720.1	bHLH
Glyma19g34200.1	bHLH
Glyma19g37840.1	bHLH
Glyma19g40290.1	bHLH
Glyma19g41260.1	bHLH
Glyma19g41580.1	bHLH
Glyma20g02320.1	bHLH
Glyma20g06510.1	bHLH
Glyma20g22860.1	bHLH
Glyma20g23830.1	bHLH
Glyma20g29140.1	bHLH
Glyma20g31500.1	bHLH
Glyma20g32520.1	bHLH
Glyma01g01740.2	bZIP
Glyma01g36810.1	bZIP
Glyma02g10830.1	bZIP
Glyma02g10830.2	bZIP
Glyma03g02020.2	bZIP
Glyma03g14990.1	bZIP
Glyma03g27410.1	bZIP
Glyma03g28400.2	bZIP
Glyma03g29660.1	bZIP
Glyma03g29660.2	bZIP
Glyma03g40590.1	bZIP
Glyma05g24180.1	bZIP
Glyma05g30170.2	bZIP
Glyma06g18070.1	bZIP
Glyma06g29130.1	bZIP
Glyma07g04650.1	bZIP
Glyma07g19460.1	bZIP
Glyma09g10350.1	bZIP
Glyma12g28960.1	bZIP
Glyma12g28960.2	bZIP
Glyma12g33770.1	bZIP
Glyma13g01540.1	bZIP
Glyma13g02310.1	bZIP
Glyma13g18650.1	bZIP
Glyma13g18750.1	bZIP
Glyma13g22060.1	bZIP
Glyma13g28770.1	bZIP
Glyma13g36720.1	bZIP
Glyma13g36870.1	bZIP
Glyma13g38590.1	bZIP
Glyma13g44430.1	bZIP
Glyma14g33810.1	bZIP
Glyma15g00840.1	bZIP
Glyma15g10290.1	bZIP
Glyma15g41950.1	bZIP
Glyma16g00570.1	bZIP
Glyma16g00570.2	bZIP
Glyma16g01240.1	bZIP
Glyma16g01240.2	bZIP
Glyma16g23200.1	bZIP
Glyma19g16750.1	bZIP
Glyma19g21940.1	bZIP
Glyma19g30360.1	bZIP
Glyma19g32500.1	bZIP
Glyma19g32500.2	bZIP
Glyma19g32500.3	bZIP
Glyma19g32500.4	bZIP
Glyma19g32500.5	bZIP
Glyma19g34970.1	bZIP
Glyma19g34970.2	bZIP
Glyma20g00830.1	bZIP
Glyma01g06450.1	C2C2-CO-like
Glyma01g37950.1	C2C2-CO-like
Glyma02g08790.1	C2C2-CO-like
Glyma02g12460.1	C2C2-CO-like
Glyma02g34200.1	C2C2-CO-like
Glyma03g13830.1	C2C2-CO-like
Glyma03g37100.1	C2C2-CO-like
Glyma04g01720.1	C2C2-CO-like
Glyma04g14930.1	C2C2-CO-like
Glyma04g40310.1	C2C2-CO-like
Glyma05g04100.1	C2C2-CO-like
Glyma05g30770.1	C2C2-CO-like
Glyma06g01810.1	C2C2-CO-like
Glyma06g40940.1	C2C2-CO-like
Glyma06g45770.1	C2C2-CO-like
Glyma06g47820.2	C2C2-CO-like
Glyma07g35420.1	C2C2-CO-like
Glyma07g35420.2	C2C2-CO-like
Glyma08g00730.2	C2C2-CO-like
Glyma10g14580.1	C2C2-CO-like
Glyma10g28100.1	C2C2-CO-like
Glyma10g32710.1	C2C2-CO-like
Glyma11g35140.1	C2C2-CO-like
Glyma12g01880.1	C2C2-CO-like
Glyma12g12200.1	C2C2-CO-like
Glyma13g15790.1	C2C2-CO-like
Glyma13g34530.1	C2C2-CO-like
Glyma16g27910.1	C2C2-CO-like
Glyma16g30700.1	C2C2-CO-like
Glyma18g06680.1	C2C2-CO-like
Glyma18g21000.1	C2C2-CO-like
Glyma18g42290.1	C2C2-CO-like
Glyma19g39720.1	C2C2-CO-like
Glyma19g39720.2	C2C2-CO-like
Glyma20g03770.1	C2C2-CO-like
Glyma20g11270.1	C2C2-CO-like
Glyma20g11270.2	C2C2-CO-like
Glyma20g11270.3	C2C2-CO-like
Glyma20g11270.4	C2C2-CO-like
Glyma20g17630.1	C2C2-CO-like
Glyma20g35610.1	C2C2-CO-like
Glyma04g00300.1	C2C2-DOF
Glyma04g01130.1	C2C2-DOF
Glyma04g01130.2	C2C2-DOF
Glyma06g00340.1	C2C2-DOF
Glyma06g00340.2	C2C2-DOF
Glyma06g15250.1	C2C2-DOF
Glyma06g15250.2	C2C2-DOF
Glyma10g38720.1	C2C2-DOF
Glyma11g33200.1	C2C2-DOF
Glyma15g02320.1	C2C2-DOF
Glyma17g29800.1	C2C2-DOF
Glyma17g29800.2	C2C2-DOF
Glyma19g28040.1	C2C2-DOF
Glyma20g28120.1	C2C2-DOF
Glyma02g47680.1	C2C2-GATA
Glyma03g28180.1	C2C2-GATA
Glyma03g29360.1	C2C2-GATA
Glyma04g11230.1	C2C2-GATA
Glyma06g10970.1	C2C2-GATA
Glyma07g21110.1	C2C2-GATA
Glyma08g16010.1	C2C2-GATA
Glyma08g39830.1	C2C2-GATA
Glyma08g39830.2	C2C2-GATA
Glyma08g39830.3	C2C2-GATA
Glyma08g39830.4	C2C2-GATA
Glyma09g23980.1	C2C2-GATA
Glyma11g00640.1	C2C2-GATA
Glyma11g00640.2	C2C2-GATA
Glyma11g11290.1	C2C2-GATA
Glyma11g11290.10	C2C2-GATA
Glyma11g11290.11	C2C2-GATA
Glyma11g11290.12	C2C2-GATA
Glyma11g11290.13	C2C2-GATA
Glyma11g11290.14	C2C2-GATA
Glyma11g11290.15	C2C2-GATA
Glyma11g11290.2	C2C2-GATA
Glyma11g11290.3	C2C2-GATA
Glyma11g11290.4	C2C2-GATA
Glyma11g11290.5	C2C2-GATA
Glyma11g11290.6	C2C2-GATA
Glyma11g11290.8	C2C2-GATA
Glyma11g11290.9	C2C2-GATA
Glyma12g03470.1	C2C2-GATA
Glyma12g03470.10	C2C2-GATA
Glyma12g03470.11	C2C2-GATA
Glyma12g03470.12	C2C2-GATA
Glyma12g03470.13	C2C2-GATA
Glyma12g03470.14	C2C2-GATA
Glyma12g03470.2	C2C2-GATA
Glyma12g03470.3	C2C2-GATA
Glyma12g03470.5	C2C2-GATA
Glyma12g03470.7	C2C2-GATA
Glyma12g03470.8	C2C2-GATA
Glyma12g03470.9	C2C2-GATA
Glyma12g30500.1	C2C2-GATA
Glyma14g17930.1	C2C2-GATA
Glyma14g17930.2	C2C2-GATA
Glyma14g17930.3	C2C2-GATA
Glyma14g17930.4	C2C2-GATA
Glyma15g42470.1	C2C2-GATA
Glyma17g29080.1	C2C2-GATA
Glyma17g29080.2	C2C2-GATA
Glyma18g18860.1	C2C2-GATA
Glyma18g38260.1	C2C2-GATA
Glyma18g44230.1	C2C2-GATA
Glyma19g05440.1	C2C2-GATA
Glyma19g30950.1	C2C2-GATA
Glyma20g23130.1	C2C2-GATA
Glyma02g11040.1	C2C2-YABBY
Glyma04g02510.2	C2C2-YABBY
Glyma04g06820.1	C2C2-YABBY
Glyma04g06820.2	C2C2-YABBY
Glyma04g38160.1	C2C2-YABBY
Glyma08g17950.1	C2C2-YABBY
Glyma10g06460.1	C2C2-YABBY
Glyma14g02700.1	C2C2-YABBY
Glyma14g02700.2	C2C2-YABBY
Glyma14g02700.3	C2C2-YABBY
Glyma14g09950.1	C2C2-YABBY
Glyma17g05280.1	C2C2-YABBY
Glyma17g35210.1	C2C2-YABBY
Glyma17g37890.1	C2C2-YABBY
Glyma19g06140.1	C2C2-YABBY
Glyma0060s00280.1	C2H2
Glyma01g17600.1	C2H2
Glyma01g33020.1	C2H2
Glyma01g36400.1	C2H2
Glyma01g37160.1	C2H2
Glyma01g40670.1	C2H2
Glyma01g41460.1	C2H2
Glyma02g09120.1	C2H2
Glyma02g17240.1	C2H2
Glyma02g34130.1	C2H2
Glyma02g36630.1	C2H2
Glyma02g36630.2	C2H2
Glyma02g38080.1	C2H2
Glyma02g44450.1	C2H2
Glyma02g45820.1	C2H2
Glyma03g02000.2	C2H2
Glyma03g03930.1	C2H2
Glyma03g29400.1	C2H2
Glyma03g30340.1	C2H2
Glyma03g38180.1	C2H2
Glyma03g39120.3	C2H2
Glyma04g12990.1	C2H2
Glyma04g16850.1	C2H2
Glyma04g21890.1	C2H2
Glyma05g00440.1	C2H2
Glyma05g00440.2	C2H2
Glyma05g05050.1	C2H2
Glyma05g21620.1	C2H2
Glyma05g28290.1	C2H2
Glyma05g28680.1	C2H2
Glyma07g01460.1	C2H2
Glyma07g33730.1	C2H2
Glyma07g38180.1	C2H2
Glyma08g07120.1	C2H2
Glyma08g11280.1	C2H2
Glyma08g26510.1	C2H2
Glyma08g40840.1	C2H2
Glyma08g43130.1	C2H2
Glyma08g46290.1	C2H2
Glyma08g47140.1	C2H2
Glyma08g48230.1	C2H2
Glyma09g09280.2	C2H2
Glyma09g13810.1	C2H2
Glyma09g16080.1	C2H2
Glyma09g26090.1	C2H2
Glyma09g27570.1	C2H2
Glyma09g34890.1	C2H2
Glyma09g38590.1	C2H2
Glyma09g40430.1	C2H2
Glyma10g02490.1	C2H2
Glyma10g06240.1	C2H2
Glyma10g26060.1	C2H2
Glyma10g39710.1	C2H2
Glyma10g40500.1	C2H2
Glyma10g40660.1	C2H2
Glyma10g41870.1	C2H2
Glyma10g43660.1	C2H2
Glyma11g03960.1	C2H2
Glyma11g09030.1	C2H2
Glyma11g17560.1	C2H2
Glyma11g17940.1	C2H2
Glyma11g17950.1	C2H2
Glyma11g21470.1	C2H2
Glyma12g24570.1	C2H2
Glyma12g30920.1	C2H2
Glyma12g30920.2	C2H2
Glyma12g34380.1	C2H2
Glyma13g00220.1	C2H2
Glyma13g02180.1	C2H2
Glyma13g17510.1	C2H2
Glyma13g17630.1	C2H2
Glyma13g20550.1	C2H2
Glyma13g32750.1	C2H2
Glyma13g32750.3	C2H2
Glyma13g32750.4	C2H2
Glyma13g32750.5	C2H2
Glyma13g36170.1	C2H2
Glyma13g41570.1	C2H2
Glyma14g00480.1	C2H2
Glyma14g02960.1	C2H2
Glyma14g17320.1	C2H2
Glyma15g06560.1	C2H2
Glyma15g06560.2	C2H2
Glyma15g06560.3	C2H2
Glyma15g06920.1	C2H2
Glyma15g21390.1	C2H2
Glyma15g32290.1	C2H2
Glyma16g05120.2	C2H2
Glyma16g06040.1	C2H2
Glyma16g23230.1	C2H2
Glyma16g23890.1	C2H2
Glyma16g28350.1	C2H2
Glyma16g28350.2	C2H2
Glyma16g28350.3	C2H2
Glyma16g28350.4	C2H2
Glyma17g02830.1	C2H2
Glyma17g02850.1	C2H2
Glyma17g04870.1	C2H2
Glyma17g05000.1	C2H2
Glyma17g08060.1	C2H2
Glyma17g08590.1	C2H2
Glyma17g11760.1	C2H2
Glyma17g18110.1	C2H2
Glyma17g20560.1	C2H2
Glyma17g27180.1	C2H2
Glyma17g29490.1	C2H2
Glyma17g29510.1	C2H2
Glyma17g33150.1	C2H2
Glyma18g10750.1	C2H2
Glyma18g15260.1	C2H2
Glyma18g16230.1	C2H2
Glyma18g33560.1	C2H2
Glyma18g38340.1	C2H2
Glyma18g45410.1	C2H2
Glyma18g45410.2	C2H2
Glyma18g47730.1	C2H2
Glyma18g49990.1	C2H2
Glyma18g53300.1	C2H2
Glyma18g53910.1	C2H2
Glyma19g11090.1	C2H2
Glyma19g32220.1	C2H2
Glyma19g33260.1	C2H2
Glyma19g37540.1	C2H2
Glyma20g00770.1	C2H2
Glyma20g25000.1	C2H2
Glyma20g25170.1	C2H2
Glyma20g26680.1	C2H2
Glyma20g28050.1	C2H2
Glyma20g33930.1	C2H2
Glyma20g34170.1	C2H2
Glyma20g36330.1	C2H2
Glyma20g37100.1	C2H2
Glyma20g38260.1	C2H2
Glyma01g26350.1	C3H
Glyma01g39830.1	C3H
Glyma01g39830.2	C3H
Glyma03g35180.1	C3H
Glyma03g35180.2	C3H
Glyma05g24960.1	C3H
Glyma06g39210.1	C3H
Glyma07g40040.1	C3H
Glyma08g38320.1	C3H
Glyma08g41490.1	C3H
Glyma10g08280.1	C3H
Glyma10g10110.1	C3H
Glyma11g05150.1	C3H
Glyma11g37910.1	C3H
Glyma12g08620.1	C3H
Glyma14g12760.1	C3H
Glyma15g02020.2	C3H
Glyma16g06720.1	C3H
Glyma17g33970.2	C3H
Glyma19g09550.1	C3H
Glyma01g26610.1	CAMTA
Glyma01g38890.1	CAMTA
Glyma01g41790.1	CAMTA
Glyma01g41800.1	CAMTA
Glyma02g06860.1	CAMTA
Glyma02g06910.1	CAMTA
Glyma02g42980.1	CAMTA
Glyma03g04980.1	CAMTA
Glyma03g21690.1	CAMTA
Glyma03g28930.1	CAMTA
Glyma03g40780.1	CAMTA
Glyma03g40780.2	CAMTA
Glyma03g41570.1	CAMTA
Glyma04g27670.1	CAMTA
Glyma04g35600.1	CAMTA
Glyma04g36910.1	CAMTA
Glyma04g37110.1	CAMTA
Glyma05g01960.1	CAMTA
Glyma05g24430.1	CAMTA
Glyma06g16730.1	CAMTA
Glyma06g33850.1	CAMTA
Glyma06g43650.1	CAMTA
Glyma07g06700.1	CAMTA
Glyma07g31180.1	CAMTA
Glyma08g28550.1	CAMTA
Glyma08g46090.1	CAMTA
Glyma08g46090.2	CAMTA
Glyma09g31920.1	CAMTA
Glyma10g06000.1	CAMTA
Glyma11g02180.1	CAMTA
Glyma11g02890.1	CAMTA
Glyma11g03580.1	CAMTA
Glyma11g03590.1	CAMTA
Glyma11g04990.1	CAMTA
Glyma11g06500.1	CAMTA
Glyma11g06500.2	CAMTA
Glyma11g10100.1	CAMTA
Glyma11g21200.1	CAMTA
Glyma11g25780.1	CAMTA
Glyma11g29000.1	CAMTA
Glyma11g35680.1	CAMTA
Glyma12g02420.1	CAMTA
Glyma12g07300.2	CAMTA
Glyma12g10060.1	CAMTA
Glyma12g35780.1	CAMTA
Glyma13g01900.1	CAMTA
Glyma13g03270.2	CAMTA
Glyma13g03270.3	CAMTA
Glyma13g07140.1	CAMTA
Glyma13g22490.1	CAMTA
Glyma13g29300.1	CAMTA
Glyma13g33210.1	CAMTA
Glyma13g34610.1	CAMTA
Glyma13g37420.1	CAMTA
Glyma14g06090.1	CAMTA
Glyma14g34640.1	CAMTA
Glyma14g34640.2	CAMTA
Glyma15g01790.1	CAMTA
Glyma16g03260.1	CAMTA
Glyma16g06710.1	CAMTA
Glyma16g10730.1	CAMTA
Glyma16g10730.2	CAMTA
Glyma16g25880.1	CAMTA
Glyma16g25990.1	CAMTA
Glyma17g26580.1	CAMTA
Glyma17g32550.1	CAMTA
Glyma17g35330.1	CAMTA
Glyma18g02720.1	CAMTA
Glyma18g32830.1	CAMTA
Glyma18g51450.1	CAMTA
Glyma19g05640.1	CAMTA
Glyma19g31640.1	CAMTA
Glyma19g31720.2	CAMTA
Glyma19g43490.1	CAMTA
Glyma19g44170.1	CAMTA
Glyma20g09370.1	CAMTA
Glyma20g21590.1	CAMTA
Glyma20g23280.2	CAMTA
Glyma02g01670.1	CCAAT-HAP2
Glyma03g22350.1	CCAAT-HAP2
Glyma04g33820.1	CCAAT-HAP2
Glyma04g40550.2	CCAAT-HAP2
Glyma04g40550.3	CCAAT-HAP2
Glyma05g02060.1	CCAAT-HAP2
Glyma05g07750.1	CCAAT-HAP2
Glyma05g07750.2	CCAAT-HAP2
Glyma06g23240.1	CCAAT-HAP2
Glyma06g23240.2	CCAAT-HAP2
Glyma06g23240.3	CCAAT-HAP2
Glyma06g23240.4	CCAAT-HAP2
Glyma06g23240.5	CCAAT-HAP2
Glyma09g14630.1	CCAAT-HAP2
Glyma10g33550.1	CCAAT-HAP2
Glyma10g33550.2	CCAAT-HAP2
Glyma12g03730.1	CCAAT-HAP2
Glyma14g36130.1	CCAAT-HAP2
Glyma16g10230.1	CCAAT-HAP2
Glyma17g13260.1	CCAAT-HAP2
Glyma17g13260.2	CCAAT-HAP2
Glyma18g15720.1	CCAAT-HAP2
Glyma01g01470.1	CCAAT-HAP3
Glyma03g33490.1	CCAAT-HAP3
Glyma05g32680.1	CCAAT-HAP3
Glyma07g39820.1	CCAAT-HAP3
Glyma08g00330.1	CCAAT-HAP3
Glyma08g23080.1	CCAAT-HAP3
Glyma08g44140.1	CCAAT-HAP3
Glyma09g01650.1	CCAAT-HAP3
Glyma09g34300.1	CCAAT-HAP3
Glyma10g05610.1	CCAAT-HAP3
Glyma12g09520.1	CCAAT-HAP3
Glyma12g33080.1	CCAAT-HAP3
Glyma12g33080.2	CCAAT-HAP3
Glyma15g12570.1	CCAAT-HAP3
Glyma17g00950.1	CCAAT-HAP3
Glyma19g30370.1	CCAAT-HAP3
Glyma20g34050.1	CCAAT-HAP3
Glyma20g37870.1	CCAAT-HAP3
Glyma01g34190.1	CCAAT-HAP5
Glyma01g42530.1	CCAAT-HAP5
Glyma01g44460.2	CCAAT-HAP5
Glyma02g44500.1	CCAAT-HAP5
Glyma03g27880.1	CCAAT-HAP5
Glyma03g27880.2	CCAAT-HAP5
Glyma03g27880.3	CCAAT-HAP5
Glyma11g20740.1	CCAAT-HAP5
Glyma12g07390.1	CCAAT-HAP5
Glyma12g07390.2	CCAAT-HAP5
Glyma13g15110.1	CCAAT-HAP5
Glyma15g34470.1	CCAAT-HAP5
Glyma15g37960.1	CCAAT-HAP5
Glyma17g30830.1	CCAAT-HAP5
Glyma18g33480.1	CCAAT-HAP5
Glyma0060s00240.1	CPP
Glyma01g08200.1	CPP
Glyma01g38150.1	CPP
Glyma02g15920.2	CPP
Glyma05g28600.1	CPP
Glyma09g28380.1	CPP
Glyma11g11100.1	CPP
Glyma11g11100.2	CPP
Glyma11g11100.3	CPP
Glyma11g11100.4	CPP
Glyma12g03300.1	CPP
Glyma14g09840.1	CPP
Glyma15g42740.1	CPP
Glyma19g24590.1	CPP
Glyma01g35290.1	E2F-DP
Glyma03g36090.1	E2F-DP
Glyma04g24430.1	E2F-DP
Glyma06g30000.1	E2F-DP
Glyma08g26890.1	E2F-DP
Glyma08g42380.1	E2F-DP
Glyma10g11780.1	E2F-DP
Glyma10g30670.1	E2F-DP
Glyma10g36730.1	E2F-DP
Glyma11g36770.2	E2F-DP
Glyma12g04380.1	E2F-DP
Glyma12g15900.1	E2F-DP
Glyma14g00980.1	E2F-DP
Glyma15g09790.1	E2F-DP
Glyma15g31810.1	E2F-DP
Glyma16g05670.1	E2F-DP
Glyma16g05670.2	E2F-DP
Glyma16g19460.1	E2F-DP
Glyma16g26140.2	E2F-DP
Glyma16g27290.1	E2F-DP
Glyma16g27290.2	E2F-DP
Glyma19g10110.1	E2F-DP
Glyma19g27160.1	E2F-DP
Glyma20g08290.1	E2F-DP
Glyma20g30860.1	E2F-DP
Glyma04g36580.2	EIL
Glyma06g18330.1	EIL
Glyma06g18330.2	EIL
Glyma06g39260.1	EIL
Glyma08g17950.2	EIL
Glyma13g23290.1	EIL
Glyma13g23290.2	EIL
Glyma13g29430.1	EIL
Glyma13g29430.2	EIL
Glyma14g13430.1	EIL
Glyma16g09930.2	EIL
Glyma16g09930.3	EIL
Glyma16g26140.1	EIL
Glyma17g09760.1	EIL
Glyma01g00420.1	FHA
Glyma01g45030.1	FHA
Glyma02g05750.1	FHA
Glyma02g05750.2	FHA
Glyma02g07190.1	FHA
Glyma02g09470.1	FHA
Glyma02g40590.1	FHA
Glyma03g11700.1	FHA
Glyma03g16440.1	FHA
Glyma03g25240.1	FHA
Glyma03g36490.1	FHA
Glyma03g36490.2	FHA
Glyma03g36490.3	FHA
Glyma03g39670.1	FHA
Glyma03g41350.1	FHA
Glyma04g02970.1	FHA
Glyma04g32860.1	FHA
Glyma04g37560.1	FHA
Glyma05g04060.1	FHA
Glyma05g36660.1	FHA
Glyma06g02980.1	FHA
Glyma07g32270.1	FHA
Glyma07g33110.1	FHA
Glyma08g00870.1	FHA
Glyma08g28150.1	FHA
Glyma08g46260.1	FHA
Glyma09g01840.1	FHA
Glyma09g01840.2	FHA
Glyma09g02940.1	FHA
Glyma09g11410.1	FHA
Glyma09g15300.1	FHA
Glyma09g15300.2	FHA
Glyma09g40440.1	FHA
Glyma10g33430.1	FHA
Glyma10g35930.1	FHA
Glyma10g35930.2	FHA
Glyma10g35950.2	FHA
Glyma11g00630.1	FHA
Glyma11g05960.1	FHA
Glyma11g37760.1	FHA
Glyma13g03270.4	FHA
Glyma13g24280.1	FHA
Glyma14g07180.1	FHA
Glyma14g23650.1	FHA
Glyma14g23710.1	FHA
Glyma14g38900.1	FHA
Glyma14g38900.2	FHA
Glyma15g07380.1	FHA
Glyma15g07380.2	FHA
Glyma15g12800.1	FHA
Glyma15g22510.1	FHA
Glyma15g25090.1	FHA
Glyma15g41110.1	FHA
Glyma16g24410.1	FHA
Glyma17g20020.1	FHA
Glyma17g31620.1	FHA
Glyma18g12100.1	FHA
Glyma18g12440.1	FHA
Glyma18g20200.1	FHA
Glyma18g33540.1	FHA
Glyma18g44110.1	FHA
Glyma18g45240.1	FHA
Glyma18g45400.1	FHA
Glyma18g51170.1	FHA
Glyma19g31180.1	FHA
Glyma20g05520.1	FHA
Glyma20g21940.1	FHA
Glyma20g31660.1	FHA
Glyma05g03770.1	GARP-ARR-B
Glyma05g03770.2	GARP-ARR-B
Glyma05g03770.3	GARP-ARR-B
Glyma05g22370.1	GARP-ARR-B
Glyma05g24200.1	GARP-ARR-B
Glyma05g24210.1	GARP-ARR-B
Glyma05g28600.2	GARP-ARR-B
Glyma06g44540.1	GARP-ARR-B
Glyma07g03430.1	GARP-ARR-B
Glyma07g08590.1	GARP-ARR-B
Glyma08g05160.1	GARP-ARR-B
Glyma08g11060.1	GARP-ARR-B
Glyma08g11060.2	GARP-ARR-B
Glyma08g22660.1	GARP-ARR-B
Glyma09g27170.1	GARP-ARR-B
Glyma12g13510.1	GARP-ARR-B
Glyma13g32750.2	GARP-ARR-B
Glyma13g44210.1	GARP-ARR-B
Glyma15g11480.1	GARP-ARR-B
Glyma16g32310.1	GARP-ARR-B
Glyma17g17440.1	GARP-ARR-B
Glyma17g17440.2	GARP-ARR-B
Glyma17g17490.1	GARP-ARR-B
Glyma17g17770.1	GARP-ARR-B
Glyma17g33970.1	GARP-ARR-B
Glyma18g01430.2	GARP-ARR-B
Glyma19g06750.1	GARP-ARR-B
Glyma19g07160.1	GARP-ARR-B
Glyma19g07200.1	GARP-ARR-B
Glyma19g20770.1	GARP-ARR-B
Glyma01g01870.1	GARP-G2-like
Glyma01g05920.1	GARP-G2-like
Glyma01g36730.1	GARP-G2-like
Glyma02g15250.1	GARP-G2-like
Glyma02g15250.2	GARP-G2-like
Glyma02g15250.3	GARP-G2-like
Glyma04g01850.1	GARP-G2-like
Glyma05g17120.1	GARP-G2-like
Glyma06g23890.1	GARP-G2-like
